action_type,user_role,data_sensitivity,task_alignment,request_frequency,time_of_day,is_anomalous,privilege_level,risk_score,decision
file_write,guest,1,0.924,36,2,0,0,0.2785,allow
file_write,admin,3,0.499,47,6,1,3,0.6485,escalate
file_write,user,0,0.736,2,1,0,1,0.1428,allow
api_call,developer,1,0.698,32,12,0,2,0.2204,allow
code_exec,user,2,0.494,32,13,0,1,0.4829,escalate
db_read,user,0,0.73,6,3,0,1,0.2109,allow
api_call,developer,1,0.598,54,7,1,2,0.4771,escalate
db_read,developer,0,0.892,31,4,0,2,0.1116,allow
file_read,guest,3,0.483,59,11,1,0,0.6709,deny
file_read,developer,0,0.871,55,23,1,2,0.3108,allow
file_read,user,0,0.873,9,11,0,1,0.0671,allow
code_exec,user,1,0.745,43,10,0,1,0.3677,escalate
file_write,user,0,0.739,57,1,1,1,0.4339,escalate
api_call,user,0,0.853,52,23,1,1,0.3727,escalate
api_call,user,1,0.945,16,21,0,1,0.1777,allow
web_search,guest,1,0.85,25,4,0,0,0.2,allow
file_read,guest,1,0.574,40,12,0,0,0.2952,allow
db_read,guest,1,0.633,28,17,0,0,0.3084,allow
db_read,user,1,0.56,17,22,0,1,0.2713,allow
db_write,admin,2,0.692,31,16,0,3,0.3132,allow
web_search,guest,0,0.841,55,5,1,0,0.3685,escalate
file_read,admin,0,0.87,23,18,0,3,0.0243,allow
file_read,developer,2,0.601,31,21,0,2,0.2915,allow
web_search,developer,3,0.602,26,16,0,2,0.3513,escalate
api_call,developer,0,0.771,4,16,0,2,0.0758,allow
code_exec,developer,1,0.497,39,17,0,2,0.3773,escalate
db_read,guest,1,0.606,43,14,0,0,0.3388,allow
db_read,user,1,0.632,59,22,1,1,0.5269,escalate
web_search,developer,2,0.888,43,19,0,2,0.2391,allow
email_send,developer,0,0.73,43,3,0,2,0.194,allow
db_read,developer,2,0.765,58,3,1,2,0.5487,escalate
api_call,guest,0,0.934,58,4,1,0,0.3999,escalate
web_search,developer,1,0.612,53,14,1,2,0.4276,escalate
file_read,user,2,0.69,53,1,1,1,0.5437,escalate
file_write,user,1,0.775,15,10,0,1,0.24,allow
web_search,user,0,0.521,37,22,0,1,0.1691,allow
file_write,developer,3,0.48,38,2,0,2,0.4707,escalate
file_write,admin,3,0.598,23,10,0,3,0.3887,escalate
file_read,user,2,0.548,5,2,0,1,0.2921,allow
web_search,developer,1,0.766,41,10,0,2,0.1768,allow
code_exec,user,0,0.881,43,1,0,1,0.2571,allow
db_read,guest,3,0.693,25,21,0,0,0.4581,escalate
file_write,guest,1,0.846,30,19,0,0,0.2841,allow
db_write,guest,3,0.599,55,19,1,0,0.8319,deny
db_write,user,0,0.487,26,14,0,1,0.3226,allow
api_call,user,0,0.64,3,7,0,1,0.1337,allow
api_call,developer,3,0.672,52,1,1,2,0.6256,escalate
file_write,developer,1,0.552,4,22,0,2,0.2329,allow
email_send,guest,0,0.977,55,17,1,0,0.4313,escalate
db_read,user,0,0.444,47,21,1,1,0.4612,escalate
web_search,user,1,0.658,18,20,0,1,0.1934,allow
api_call,user,0,0.871,59,7,1,1,0.3808,escalate
db_write,guest,1,0.653,37,21,0,0,0.4244,escalate
db_write,guest,1,0.797,11,11,0,0,0.3523,escalate
db_read,admin,2,0.481,11,22,0,3,0.2938,allow
email_send,developer,1,0.556,36,5,0,2,0.369,escalate
api_call,user,3,0.79,16,23,0,1,0.3753,escalate
file_read,user,0,0.735,58,1,1,1,0.3763,escalate
db_read,user,1,0.7,43,11,0,1,0.2867,allow
db_read,developer,0,0.575,25,22,0,2,0.165,allow
code_exec,user,2,0.612,1,20,0,1,0.4076,escalate
file_write,guest,3,0.792,26,11,0,0,0.4549,escalate
code_exec,developer,2,0.923,45,12,0,2,0.3854,escalate
api_call,user,1,0.84,30,8,0,1,0.222,allow
api_call,user,1,0.955,51,14,1,1,0.434,escalate
db_read,user,2,0.885,6,10,0,1,0.2713,allow
db_write,user,3,0.805,27,8,0,1,0.5107,escalate
file_write,user,3,0.654,52,23,1,1,0.6925,deny
api_call,user,1,0.783,19,7,0,1,0.2151,allow
file_write,user,3,0.438,38,19,0,1,0.5124,escalate
file_write,guest,0,0.466,45,23,0,0,0.3018,allow
db_write,developer,0,0.858,43,17,0,2,0.2434,allow
web_search,user,0,0.522,19,10,0,1,0.1389,allow
api_call,guest,0,0.751,39,4,0,0,0.2048,allow
db_write,developer,2,0.916,44,3,0,2,0.4001,escalate
web_search,developer,3,0.582,32,20,0,2,0.3653,escalate
web_search,developer,2,0.86,48,4,1,2,0.453,escalate
file_write,user,1,0.688,1,20,0,1,0.2341,allow
email_send,user,1,0.866,25,6,0,1,0.2535,allow
api_call,developer,2,0.757,47,16,1,2,0.5169,escalate
api_call,developer,1,0.903,13,17,0,2,0.1477,allow
file_read,user,2,0.803,10,22,0,1,0.2494,allow
code_exec,admin,2,0.324,18,0,0,3,0.4269,escalate
file_read,guest,2,0.763,36,15,0,0,0.3341,allow
file_write,admin,1,0.664,22,8,0,3,0.2072,allow
api_call,admin,3,0.412,6,11,0,3,0.3676,escalate
db_write,developer,0,0.951,27,18,0,2,0.0773,allow
web_search,admin,1,0.609,8,10,0,3,0.1199,allow
api_call,developer,2,0.836,24,5,0,2,0.2628,allow
web_search,user,1,0.721,20,3,0,1,0.1841,allow
web_search,user,3,0.244,22,15,0,1,0.4495,escalate
db_write,guest,0,0.798,9,2,0,0,0.2654,allow
file_read,user,1,0.901,55,7,1,1,0.4215,escalate
db_read,developer,3,0.819,40,15,0,2,0.3912,escalate
web_search,user,1,0.656,56,1,1,1,0.4571,escalate
db_read,user,1,0.767,50,12,1,1,0.4849,escalate
api_call,developer,0,0.872,39,18,0,2,0.1139,allow
code_exec,admin,0,0.684,19,23,0,3,0.1899,allow
db_read,guest,2,0.739,55,15,1,0,0.6155,escalate
code_exec,user,0,0.819,50,18,1,1,0.4812,escalate
file_read,user,3,0.435,1,7,0,1,0.3913,escalate
api_call,developer,2,0.603,11,22,0,2,0.2877,allow
db_write,guest,0,0.411,41,1,0,0,0.3961,escalate
web_search,developer,2,0.78,42,0,0,2,0.259,allow
file_read,user,1,0.898,10,16,0,1,0.1471,allow
email_send,user,0,0.917,1,17,0,1,0.1199,allow
api_call,admin,0,0.57,27,6,0,3,0.121,allow
db_read,guest,1,0.669,17,8,0,0,0.2829,allow
db_write,user,2,0.938,59,22,1,1,0.6541,deny
web_search,guest,1,0.731,44,2,0,0,0.2555,allow
web_search,user,1,0.658,44,23,0,1,0.2367,allow
api_call,user,2,0.579,51,23,1,1,0.5925,escalate
web_search,user,2,0.873,17,10,0,1,0.2321,allow
file_read,guest,1,0.795,39,15,0,0,0.2493,allow
db_read,user,2,0.565,55,8,1,1,0.617,escalate
db_write,developer,0,0.892,43,11,0,2,0.2366,allow
db_read,developer,3,0.675,56,13,1,2,0.6541,deny
file_write,user,1,0.735,2,3,0,1,0.2263,allow
web_search,developer,2,0.828,48,3,1,2,0.4594,escalate
file_read,user,1,0.888,23,10,0,1,0.1707,allow
file_read,user,0,0.779,41,1,0,1,0.1392,allow
db_read,user,1,0.478,59,23,1,1,0.5577,escalate
api_call,user,1,0.377,10,17,0,1,0.2813,allow
web_search,user,2,0.894,53,2,1,1,0.4879,escalate
api_call,user,1,0.768,42,1,0,1,0.1629,allow
file_read,developer,2,0.905,30,0,0,2,0.229,allow
web_search,admin,2,0.753,35,4,0,3,0.2194,allow
code_exec,user,2,0.861,25,6,0,1,0.3978,escalate
file_write,developer,0,0.364,17,19,0,2,0.2089,allow
db_read,developer,3,0.829,46,3,1,2,0.5992,escalate
code_exec,developer,2,0.802,19,2,0,2,0.3663,escalate
db_read,user,2,0.765,18,5,0,1,0.3153,allow
api_call,user,0,0.898,18,11,0,1,0.1071,allow
web_search,guest,1,0.697,46,15,1,0,0.4656,escalate
web_search,user,0,0.48,35,7,0,1,0.1794,allow
db_read,developer,1,0.611,10,10,0,2,0.2161,allow
file_read,guest,0,0.556,23,12,0,0,0.1871,allow
web_search,user,1,0.802,45,13,0,1,0.2096,allow
db_read,developer,1,0.845,22,17,0,2,0.1893,allow
db_read,developer,1,0.913,44,21,0,2,0.2124,allow
api_call,user,1,0.604,9,7,0,1,0.2342,allow
web_search,developer,3,0.841,32,0,0,2,0.3135,allow
db_read,user,0,0.578,26,3,0,1,0.1994,allow
file_read,user,2,0.622,29,16,0,1,0.3173,allow
api_call,user,0,0.79,59,19,1,1,0.397,escalate
web_search,developer,0,0.904,42,21,0,2,0.0675,allow
file_read,admin,0,0.772,19,5,0,3,0.0373,allow
email_send,guest,2,0.78,48,4,1,0,0.6257,escalate
db_read,user,1,0.733,29,13,0,1,0.2567,allow
db_read,user,3,0.804,53,18,1,1,0.6492,escalate
file_write,user,1,0.803,57,13,1,1,0.5044,escalate
file_write,guest,0,0.722,35,1,0,0,0.2339,allow
web_search,user,2,0.618,12,8,0,1,0.2747,allow
api_call,developer,0,0.964,8,6,0,2,0.0439,allow
db_write,developer,2,0.641,25,17,0,2,0.4235,escalate
api_call,user,0,0.755,27,19,0,1,0.1507,allow
file_read,user,0,0.917,47,10,1,1,0.3216,allow
file_read,user,2,0.499,43,7,0,1,0.3652,escalate
code_exec,user,3,0.602,55,21,1,1,0.7829,deny
email_send,developer,1,0.757,45,20,0,2,0.2753,allow
api_call,admin,2,0.796,6,9,0,3,0.2075,allow
api_call,user,0,0.747,13,17,0,1,0.1289,allow
api_call,user,2,0.628,11,16,0,1,0.3161,allow
code_exec,developer,2,0.655,38,16,0,2,0.4273,escalate
api_call,user,0,0.518,6,0,0,1,0.1631,allow
web_search,developer,0,0.806,5,21,0,2,0.0255,allow
code_exec,user,0,0.839,7,3,0,1,0.2055,allow
code_exec,developer,1,0.848,55,10,1,2,0.5337,escalate
file_read,user,0,0.688,55,8,1,1,0.3807,escalate
email_send,developer,1,0.509,19,8,0,2,0.2815,allow
file_write,developer,3,0.594,43,2,0,2,0.4562,escalate
file_read,user,0,0.753,6,5,0,1,0.0861,allow
db_read,developer,1,0.867,25,5,0,2,0.16,allow
db_read,developer,1,0.703,9,9,0,2,0.1961,allow
api_call,user,3,0.738,20,9,0,1,0.3924,escalate
api_call,user,1,0.859,25,16,0,1,0.2099,allow
db_write,guest,1,0.94,50,14,1,0,0.5887,escalate
file_write,user,1,0.616,8,3,0,1,0.2601,allow
web_search,user,0,0.574,50,21,1,1,0.3802,escalate
db_read,developer,0,0.68,37,9,0,2,0.164,allow
api_call,user,1,0.636,38,7,0,1,0.2761,allow
api_call,admin,0,0.776,2,0,0,3,0.0381,allow
file_write,user,1,0.442,57,23,1,1,0.5766,escalate
db_write,user,0,0.46,22,21,0,1,0.3213,allow
code_exec,user,1,0.787,56,16,1,1,0.5809,escalate
api_call,user,0,0.719,36,11,0,1,0.1729,allow
db_read,user,3,0.855,51,11,1,1,0.6357,escalate
email_send,user,3,0.463,4,12,0,1,0.4657,escalate
api_call,user,0,0.7,48,13,1,1,0.3967,escalate
web_search,developer,0,0.689,1,7,0,2,0.0422,allow
api_call,developer,1,0.932,48,13,1,2,0.4003,escalate
file_read,user,0,0.675,33,6,0,1,0.1467,allow
file_write,developer,1,0.558,24,16,0,2,0.2651,allow
api_call,developer,0,0.906,49,10,1,2,0.3238,allow
file_write,guest,3,0.496,5,0,0,0,0.5229,escalate
file_read,admin,3,0.936,58,7,1,3,0.5195,escalate
web_search,developer,1,0.389,48,12,1,2,0.4639,escalate
web_search,user,1,0.783,57,23,1,1,0.4334,escalate
db_write,user,3,0.847,35,16,0,1,0.5154,escalate
file_read,guest,3,0.738,42,23,0,0,0.4324,escalate
file_read,guest,3,0.917,50,23,1,0,0.6099,escalate
file_read,developer,0,0.628,53,11,1,2,0.3561,escalate
db_read,user,0,0.869,50,15,1,1,0.4839,escalate
web_search,developer,2,0.672,26,9,0,2,0.2539,allow
api_call,developer,1,0.364,49,15,1,2,0.5155,escalate
file_read,developer,0,0.465,43,2,0,2,0.172,allow
code_exec,developer,0,0.951,41,0,0,2,0.2065,allow
api_call,guest,3,0.963,43,18,0,0,0.4191,escalate
api_call,user,3,0.789,26,23,0,1,0.3922,escalate
db_read,developer,1,0.84,59,7,1,2,0.452,escalate
db_read,guest,3,0.517,41,15,0,0,0.5199,escalate
file_read,guest,1,0.841,49,14,1,0,0.4568,escalate
file_read,admin,2,0.865,52,6,1,3,0.4403,escalate
email_send,developer,1,0.737,5,1,0,2,0.2126,allow
file_write,user,0,0.773,44,12,0,1,0.2054,allow
file_read,developer,1,0.735,18,4,0,2,0.1597,allow
file_write,developer,1,0.717,59,9,1,2,0.4916,escalate
file_read,user,1,0.888,57,7,1,1,0.4274,escalate
api_call,guest,0,0.831,25,12,0,0,0.1655,allow
db_write,admin,3,0.837,48,18,1,3,0.6726,deny
api_call,user,0,0.992,41,5,0,1,0.1266,allow
api_call,guest,0,0.827,40,17,0,0,0.1913,allow
db_read,user,1,0.529,38,7,0,1,0.3125,allow
code_exec,developer,1,0.496,49,8,1,2,0.5941,escalate
web_search,user,1,0.736,46,16,1,1,0.4245,escalate
web_search,user,2,0.681,58,3,1,1,0.5388,escalate
file_read,user,1,0.645,21,21,0,1,0.216,allow
db_write,admin,1,0.898,24,17,0,3,0.2537,allow
api_call,user,2,0.844,28,5,0,1,0.3012,allow
email_send,developer,0,0.679,46,10,1,2,0.4092,escalate
code_exec,admin,1,0.6,4,22,0,3,0.265,allow
email_send,guest,3,0.729,8,21,0,0,0.4525,escalate
db_write,admin,0,0.692,54,9,1,3,0.4616,escalate
file_write,admin,1,0.329,49,10,1,3,0.5192,escalate
code_exec,admin,3,0.67,33,7,0,3,0.466,escalate
email_send,user,1,0.694,3,20,0,1,0.2512,allow
web_search,developer,1,0.877,49,2,1,2,0.3727,escalate
file_read,developer,3,0.905,20,1,0,2,0.2957,allow
db_read,admin,0,0.551,35,17,0,3,0.1531,allow
api_call,user,0,0.976,39,1,0,1,0.1265,allow
file_read,developer,3,0.452,43,11,0,2,0.4246,escalate
api_call,user,3,0.624,57,4,1,1,0.6769,deny
file_write,user,1,0.728,47,3,1,1,0.5027,escalate
web_search,user,1,0.73,7,15,0,1,0.1607,allow
api_call,developer,2,0.707,27,13,0,2,0.2769,allow
web_search,user,2,0.933,5,1,0,1,0.2001,allow
file_read,user,0,0.496,49,20,1,1,0.4091,escalate
api_call,admin,0,0.421,37,6,0,3,0.0491,allow
file_write,user,1,0.509,1,20,0,1,0.2699,allow
file_write,developer,3,0.831,22,10,0,2,0.3738,escalate
file_read,user,3,0.589,56,23,1,1,0.6522,deny
file_write,user,3,0.385,7,11,0,1,0.4012,escalate
code_exec,developer,3,0.766,49,21,1,2,0.7068,deny
api_call,admin,1,0.739,8,4,0,3,0.1389,allow
api_call,user,1,0.598,44,23,0,1,0.2937,allow
api_call,developer,2,0.549,30,15,0,2,0.3302,allow
web_search,guest,2,0.696,57,21,1,0,0.5675,escalate
web_search,user,1,0.731,28,6,0,1,0.1955,allow
code_exec,user,0,0.419,26,7,0,1,0.3212,allow
api_call,guest,3,0.854,34,3,0,0,0.4259,escalate
file_read,user,1,0.724,49,3,1,1,0.4469,escalate
email_send,user,1,0.627,32,5,0,1,0.3129,allow
file_read,guest,1,0.893,22,1,0,0,0.2014,allow
api_call,user,2,0.886,20,8,0,1,0.2795,allow
api_call,user,0,0.804,14,7,0,1,0.0661,allow
api_call,developer,2,0.44,23,17,0,2,0.3403,allow
file_read,admin,0,0.894,3,11,0,3,0.0,allow
db_write,developer,0,0.948,19,15,0,2,0.1854,allow
file_read,user,1,0.881,14,0,0,1,0.1571,allow
db_read,admin,2,0.737,40,19,0,3,0.2909,allow
file_read,developer,3,0.702,39,3,0,2,0.3679,escalate
file_read,user,2,0.723,37,13,0,1,0.3104,allow
web_search,guest,3,0.463,35,17,0,0,0.4607,escalate
file_write,developer,0,0.779,1,4,0,2,0.0992,allow
web_search,developer,0,0.85,59,2,1,2,0.3067,allow
code_exec,developer,1,0.673,19,18,0,2,0.3087,allow
file_read,developer,0,0.764,15,11,0,2,0.0655,allow
email_send,developer,2,0.748,25,18,0,2,0.3271,allow
file_write,admin,2,0.807,1,19,0,3,0.2269,allow
web_search,user,3,0.61,31,10,0,1,0.3913,escalate
file_read,guest,0,0.247,37,20,0,0,0.2723,allow
web_search,developer,1,0.799,52,19,1,2,0.3885,escalate
file_read,user,1,0.743,43,8,0,1,0.3781,escalate
code_exec,developer,0,0.779,46,19,1,2,0.4492,escalate
db_write,admin,1,0.371,22,22,0,3,0.3558,escalate
web_search,developer,1,0.875,50,4,1,2,0.37,escalate
web_search,developer,1,0.863,20,9,0,2,0.1224,allow
web_search,user,1,0.748,41,8,0,1,0.2137,allow
web_search,user,0,0.651,47,12,1,1,0.3598,escalate
file_write,user,1,0.755,43,7,0,1,0.2907,allow
api_call,developer,0,0.758,5,21,0,2,0.0801,allow
api_call,developer,0,0.189,15,12,0,2,0.2105,allow
api_call,developer,0,0.786,56,21,1,2,0.3595,escalate
api_call,user,0,0.504,2,17,0,1,0.1592,allow
code_exec,user,1,0.706,12,22,0,1,0.3238,allow
file_read,developer,0,0.759,59,8,1,2,0.3973,escalate
db_read,user,1,0.877,57,8,1,1,0.4746,escalate
file_read,user,2,0.565,55,1,1,1,0.572,escalate
api_call,developer,1,0.612,7,6,0,2,0.1959,allow
code_exec,developer,2,0.724,2,4,0,2,0.3068,allow
db_write,user,1,0.811,8,20,0,1,0.3111,allow
db_write,admin,1,0.897,9,5,0,3,0.2289,allow
db_read,user,2,0.493,58,12,1,1,0.6364,escalate
file_read,admin,1,0.899,27,23,0,3,0.1085,allow
code_exec,guest,2,0.419,28,17,0,0,0.5245,escalate
file_read,guest,1,0.74,37,2,0,0,0.257,allow
api_call,admin,1,0.664,15,9,0,3,0.1655,allow
api_call,user,2,0.707,19,22,0,1,0.3136,allow
file_read,developer,0,0.651,30,2,0,2,0.1131,allow
file_write,developer,0,0.651,51,0,1,2,0.4351,escalate
email_send,admin,0,0.365,13,5,0,3,0.1837,allow
email_send,admin,1,0.685,45,22,0,3,0.1559,allow
api_call,user,0,0.907,6,15,0,1,0.0853,allow
file_read,developer,1,0.942,30,16,0,2,0.1383,allow
file_read,guest,2,0.608,1,15,0,0,0.3067,allow
api_call,user,2,0.586,42,9,0,1,0.3761,escalate
web_search,developer,1,0.742,59,6,1,2,0.3141,allow
file_read,user,3,0.464,57,7,1,1,0.5814,escalate
db_write,developer,1,0.818,38,2,0,2,0.4206,escalate
file_read,user,1,0.636,25,4,0,1,0.2245,allow
email_send,developer,2,0.824,35,18,0,2,0.3285,allow
api_call,admin,2,0.312,26,6,0,3,0.3376,allow
db_write,guest,2,0.917,13,17,0,0,0.4149,escalate
api_call,developer,0,0.656,19,21,0,2,0.1238,allow
db_read,admin,1,0.905,10,17,0,3,0.124,allow
file_write,user,3,0.611,45,5,0,1,0.4895,escalate
file_read,guest,1,0.391,7,4,0,0,0.2768,allow
web_search,developer,2,0.576,15,5,0,2,0.2548,allow
web_search,user,1,0.671,23,5,0,1,0.1991,allow
web_search,user,2,0.887,36,21,0,1,0.2609,allow
db_read,developer,0,0.614,43,21,0,2,0.1872,allow
db_write,user,1,0.705,31,22,0,1,0.3707,escalate
file_read,admin,0,0.73,8,10,0,3,0.0273,allow
api_call,developer,2,0.844,59,16,1,2,0.5195,escalate
api_call,developer,2,0.529,30,8,0,2,0.3342,allow
db_read,guest,0,0.767,34,21,0,0,0.2083,allow
api_call,user,2,0.913,33,15,0,1,0.2957,allow
file_read,user,1,0.588,1,9,0,1,0.1941,allow
db_read,admin,0,0.727,16,14,0,3,0.0863,allow
web_search,user,1,0.536,50,7,1,1,0.4711,escalate
api_call,user,0,0.844,11,13,0,1,0.1062,allow
file_read,user,1,0.622,27,15,0,1,0.2306,allow
file_write,user,1,0.578,22,18,0,1,0.2911,allow
file_write,user,2,0.857,40,2,0,1,0.3486,allow
api_call,developer,2,0.931,19,12,0,2,0.2355,allow
db_read,guest,1,0.931,44,8,0,0,0.2755,allow
db_read,guest,0,0.77,6,11,0,0,0.161,allow
db_read,user,3,0.807,56,4,1,1,0.6536,deny
api_call,developer,2,0.542,57,20,1,2,0.5766,escalate
web_search,developer,0,0.857,48,18,1,2,0.2869,allow
file_write,user,2,0.92,40,6,0,1,0.336,allow
api_call,developer,0,0.71,39,6,0,2,0.1463,allow
db_write,user,1,0.668,20,18,0,1,0.3597,escalate
file_write,admin,1,0.398,3,7,0,3,0.3058,allow
file_read,guest,1,0.843,55,5,1,0,0.4664,escalate
web_search,developer,3,0.551,1,2,0,2,0.3198,allow
api_call,admin,1,0.93,23,21,0,3,0.1257,allow
db_read,developer,0,0.876,38,0,0,2,0.1265,allow
file_read,user,3,0.466,3,5,0,1,0.3443,allow
db_read,user,3,0.872,51,22,1,1,0.6323,escalate
api_call,developer,2,0.503,34,19,0,2,0.3461,allow
file_read,guest,1,0.661,17,19,0,0,0.2395,allow
db_read,developer,0,0.724,48,18,1,2,0.3735,escalate
file_write,developer,2,0.333,27,20,0,2,0.3984,escalate
api_call,developer,0,0.892,53,12,1,2,0.3333,allow
file_read,guest,0,0.524,39,16,0,0,0.2202,allow
file_read,developer,1,0.778,23,21,0,2,0.1594,allow
api_call,developer,0,0.956,38,17,0,2,0.0955,allow
file_read,developer,0,0.724,11,19,0,2,0.0669,allow
web_search,guest,1,0.823,15,5,0,0,0.311,allow
file_read,guest,0,0.642,26,10,0,0,0.1749,allow
code_exec,user,0,0.836,54,5,1,1,0.4845,escalate
file_read,guest,0,0.863,11,6,0,0,0.0459,allow
api_call,developer,0,0.96,7,0,0,2,0.043,allow
web_search,admin,2,0.462,47,21,1,3,0.4976,escalate
file_read,user,2,0.759,48,23,1,1,0.5215,escalate
email_send,developer,1,0.648,8,7,0,2,0.2354,allow
file_write,guest,1,0.853,5,13,0,0,0.2411,allow
db_write,user,0,0.879,17,21,0,1,0.2292,allow
code_exec,guest,0,0.832,23,19,0,0,0.2669,allow
web_search,user,0,0.828,2,0,0,1,0.0494,allow
code_exec,admin,1,0.738,27,4,0,3,0.2757,allow
code_exec,guest,2,0.95,21,4,0,0,0.4067,escalate
file_write,developer,1,0.591,7,13,0,2,0.2301,allow
file_read,user,1,0.794,55,6,1,1,0.4429,escalate
web_search,admin,0,0.77,57,16,1,3,0.286,allow
api_call,guest,2,0.826,53,10,1,0,0.5798,escalate
api_call,user,1,0.954,38,21,0,1,0.2125,allow
db_write,guest,2,0.577,26,6,0,0,0.5046,escalate
api_call,user,1,0.679,30,0,0,1,0.2542,allow
email_send,user,2,0.669,12,14,0,1,0.3545,escalate
db_write,admin,3,0.703,48,18,1,3,0.6994,deny
db_read,developer,3,0.925,11,9,0,2,0.3217,allow
web_search,developer,1,0.924,54,8,1,2,0.3669,escalate
file_read,user,1,0.852,17,12,0,1,0.1679,allow
file_write,guest,0,0.831,10,23,0,0,0.1705,allow
api_call,user,3,0.587,55,12,1,1,0.6809,deny
file_write,admin,1,0.847,48,5,1,3,0.4139,escalate
db_write,developer,0,0.743,16,7,0,2,0.2214,allow
web_search,admin,1,0.647,15,11,0,3,0.1239,allow
api_call,developer,0,0.48,58,1,1,2,0.424,escalate
api_call,guest,1,0.434,15,15,0,0,0.3115,allow
email_send,user,1,0.682,55,11,1,1,0.5403,escalate
api_call,guest,0,0.696,20,22,0,0,0.1841,allow
code_exec,user,0,0.584,4,17,0,1,0.2515,allow
api_call,guest,3,0.804,32,2,0,0,0.4325,escalate
web_search,user,2,0.363,59,17,1,1,0.6041,escalate
code_exec,developer,2,0.598,22,10,0,2,0.4121,escalate
db_write,admin,1,0.762,35,4,0,3,0.2993,allow
web_search,developer,2,0.741,14,12,0,2,0.2201,allow
api_call,admin,1,0.612,30,9,0,3,0.2009,allow
api_call,guest,0,0.528,31,20,0,0,0.2361,allow
web_search,guest,0,0.665,10,21,0,0,0.1287,allow
api_call,developer,0,0.644,6,14,0,2,0.1045,allow
db_write,user,0,0.663,27,5,0,1,0.2891,allow
web_search,user,3,0.714,11,15,0,1,0.3372,allow
db_read,user,0,0.97,36,22,0,1,0.0178,allow
db_write,user,1,0.722,10,7,0,1,0.3323,allow
db_write,user,1,0.576,16,19,0,1,0.3715,escalate
web_search,user,0,0.803,24,2,0,1,0.0911,allow
api_call,user,1,0.507,21,4,0,1,0.2736,allow
file_read,developer,0,0.895,40,14,0,2,0.081,allow
api_call,user,2,0.711,41,2,0,1,0.3495,allow
db_read,user,0,0.582,36,14,0,1,0.2153,allow
api_call,user,1,0.673,49,1,1,1,0.4871,escalate
db_write,user,2,0.886,42,11,0,1,0.4361,escalate
api_call,developer,3,0.799,55,4,1,2,0.6052,escalate
db_read,developer,2,0.517,45,8,0,2,0.3766,escalate
file_write,developer,1,0.678,23,21,0,2,0.2394,allow
db_write,user,1,0.577,21,3,0,1,0.3796,escalate
code_exec,developer,1,0.41,32,22,0,2,0.383,escalate
file_write,developer,2,0.89,53,20,1,2,0.5303,escalate
api_call,user,3,0.734,17,6,0,1,0.3882,escalate
db_write,user,0,0.841,51,15,1,1,0.4935,escalate
code_exec,user,1,0.857,17,12,0,1,0.3019,allow
file_write,developer,2,0.964,55,1,1,2,0.5189,escalate
email_send,developer,1,0.831,21,1,0,2,0.2205,allow
db_read,guest,0,0.462,4,8,0,0,0.2193,allow
email_send,developer,1,0.884,23,14,0,2,0.2132,allow
api_call,guest,1,0.544,25,3,0,0,0.3062,allow
api_call,guest,3,0.884,32,16,0,0,0.4165,escalate
web_search,admin,1,0.74,6,8,0,3,0.0903,allow
code_exec,admin,0,0.773,14,14,0,3,0.1637,allow
db_read,guest,0,0.765,41,0,0,0,0.2203,allow
file_write,user,0,0.901,38,1,0,1,0.1698,allow
api_call,user,1,0.815,42,8,0,1,0.247,allow
file_read,user,1,0.29,57,10,1,1,0.547,escalate
file_write,developer,0,0.549,38,18,0,2,0.2069,allow
file_read,admin,2,0.965,41,0,0,3,0.202,allow
file_read,developer,2,0.531,45,18,0,2,0.3288,allow
email_send,user,0,0.635,16,8,0,1,0.2013,allow
file_write,developer,0,0.966,32,1,0,2,0.1135,allow
db_read,user,3,0.834,16,4,0,1,0.3815,escalate
web_search,admin,1,0.625,19,16,0,3,0.135,allow
code_exec,admin,2,0.758,37,0,0,3,0.3717,escalate
file_read,developer,1,0.665,43,13,0,2,0.2153,allow
db_read,user,2,0.65,21,11,0,1,0.3433,allow
db_read,user,2,0.624,15,22,0,1,0.3385,allow
db_write,guest,2,0.785,26,9,0,0,0.463,escalate
db_write,developer,3,0.669,30,18,0,2,0.5627,escalate
email_send,user,3,0.868,40,14,0,1,0.4447,escalate
code_exec,user,1,0.672,15,0,0,1,0.3966,escalate
